20116,M,40,Married,Medium,Non-Automatic,12 Months,Y,N,Very Early
20119,F,49,Married,PrePaid,Non-Automatic,No Contract,N,Y,Late
20128,F,33,Married,Medium,Non-Automatic,36 Months,Y,N,Late
20129,F,44,Married,Medium,Automatic,24 months,Y,Y,Early
20130,M,49,Single,Heavy,Automatic,36 Months,N,N,Late
20131,M,57,Single,Medium,Non-Automatic,36 Months,Y,Y,Very Early
20135,F,56,Married,Heavy,Non-Automatic,24 months,N,Y,Very Early
20143,M,23,Married,Medium,Automatic,24 months,N,Y,Very Early
20153,F,43,Single,Heavy,Automatic,No Contract,N,Y,Early
20160,F,42,Single,Heavy,Non-Automatic,12 Months,N,Y,Early
20164,M,36,Single,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
20194,F,64,Married,Low,Automatic,No Contract,Y,Y,Very Early
20196,M,59,Married,Heavy,Automatic,36 Months,N,Y,Very Early
20215,F,48,Married,Heavy,Automatic,24 months,N,N,Very Late
20217,M,20,Married,Low,Non-Automatic,No Contract,Y,Y,Early
20227,F,47,Single,Heavy,Non-Automatic,12 Months,N,N,Early
20229,F,54,Married,PrePaid,Non-Automatic,No Contract,Y,N,Early
20237,F,35,Single,Heavy,Automatic,24 months,N,Y,Very Early
20240,M,32,Single,Low,Non-Automatic,24 months,Y,Y,Very Early
20247,M,59,Married,Medium,Non-Automatic,12 Months,Y,Y,Very Late
20264,M,22,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Very Late
20282,F,25,Single,Low,Non-Automatic,12 Months,N,N,Early
20286,F,60,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Late
20289,F,41,Married,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
20294,M,35,Married,Low,Non-Automatic,36 Months,N,N,Late
20295,F,19,Single,PrePaid,Non-Automatic,No Contract,Y,N,Very Early
20312,F,32,Married,Low,Automatic,No Contract,Y,N,Late
20322,M,58,Single,Low,Automatic,No Contract,Y,N,Very Late
20333,M,51,Single,Medium,Non-Automatic,24 months,N,N,Late
20343,M,25,Single,Low,Non-Automatic,36 Months,Y,N,Late
20344,M,34,Married,Medium,Automatic,36 Months,N,N,Very Early
20354,F,51,Single,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
20356,M,54,Single,Low,Non-Automatic,36 Months,Y,N,Late
20381,F,40,Married,Medium,Non-Automatic,No Contract,N,Y,Very Early
20387,F,46,Married,Heavy,Automatic,36 Months,Y,Y,Very Early
20388,F,36,Single,Low,Automatic,24 months,N,N,Late
20397,M,32,Married,Heavy,Non-Automatic,No Contract,Y,Y,Early
20403,F,49,Single,Medium,Non-Automatic,No Contract,N,Y,Early
20406,F,52,Single,Low,Automatic,No Contract,N,N,Very Early
20416,M,59,Single,PrePaid,Non-Automatic,No Contract,N,N,Very Late
20419,M,27,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Early
20421,M,43,Married,PrePaid,Non-Automatic,No Contract,N,N,Early
20422,M,28,Married,Low,Automatic,36 Months,N,N,Early
20466,M,60,Single,Medium,Automatic,No Contract,Y,Y,Very Early
20467,F,55,Married,Heavy,Non-Automatic,36 Months,N,N,Early
20471,M,46,Married,Heavy,Non-Automatic,No Contract,N,Y,Very Early
20472,F,57,Married,Heavy,Automatic,36 Months,Y,Y,Very Early
20474,F,64,Married,Heavy,Automatic,24 months,N,Y,Very Late
20475,M,50,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Early
20477,F,37,Married,Medium,Automatic,36 Months,Y,Y,Early
20479,F,20,Single,PrePaid,Non-Automatic,No Contract,N,Y,Very Early
20481,F,53,Single,Low,Automatic,24 months,Y,N,Late
20485,M,30,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Early
20496,F,56,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Late
20520,F,52,Single,PrePaid,Non-Automatic,No Contract,Y,N,Very Early
20528,M,49,Married,Low,Non-Automatic,24 months,Y,N,Late
20536,F,31,Single,Medium,Automatic,36 Months,N,N,Early
20538,F,57,Single,Medium,Automatic,24 months,N,Y,Early
20544,M,43,Married,Low,Automatic,36 Months,N,N,Very Late
20548,F,20,Single,Low,Non-Automatic,12 Months,Y,N,Early
20554,M,41,Married,Heavy,Non-Automatic,36 Months,Y,Y,Early
20563,F,51,Single,Medium,Automatic,24 months,Y,Y,Very Early
20577,F,26,Married,Low,Automatic,36 Months,Y,N,Very Late
20579,F,36,Single,Low,Non-Automatic,36 Months,Y,N,Early
20582,F,48,Married,PrePaid,Non-Automatic,No Contract,N,Y,Very Early
20608,M,35,Single,Heavy,Non-Automatic,24 months,Y,Y,Very Early
20610,F,36,Married,Low,Automatic,36 Months,N,N,Late
20611,M,40,Single,Low,Non-Automatic,No Contract,N,Y,Early
20612,F,55,Married,Heavy,Automatic,24 months,Y,Y,Late
20615,F,18,Single,Medium,Automatic,12 Months,N,N,Very Early
20634,M,39,Married,Heavy,Non-Automatic,12 Months,N,N,Very Early
20638,F,45,Single,Heavy,Automatic,24 months,N,Y,Early
20645,M,25,Single,Heavy,Automatic,24 months,N,N,Late
20656,F,35,Married,Medium,Automatic,24 months,N,Y,Very Early
20669,M,29,Single,Medium,Non-Automatic,12 Months,Y,N,Very Early
20684,M,30,Married,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
20694,F,39,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Very Early
20705,M,43,Married,Low,Automatic,36 Months,N,Y,Early
20709,M,26,Married,PrePaid,Non-Automatic,No Contract,Y,N,Early
20719,F,62,Married,PrePaid,Non-Automatic,No Contract,N,Y,Very Early
20721,M,51,Married,Medium,Non-Automatic,36 Months,N,Y,Very Late
20737,F,33,Single,Medium,Automatic,No Contract,Y,N,Very Late
20740,F,57,Married,Heavy,Automatic,No Contract,N,N,Late
20745,M,35,Married,Medium,Automatic,36 Months,Y,Y,Very Early
20749,M,61,Single,Medium,Automatic,12 Months,Y,Y,Very Early
20750,F,26,Married,Heavy,Non-Automatic,24 months,N,N,Early
20767,F,57,Single,Low,Automatic,24 months,N,N,Very Late
20772,F,33,Single,Heavy,Non-Automatic,12 Months,Y,N,Very Late
20778,F,22,Married,Medium,Non-Automatic,36 Months,N,N,Very Late
20779,F,43,Single,Medium,Automatic,36 Months,N,Y,Early
20782,F,38,Single,Heavy,Automatic,24 months,N,N,Late
20806,F,51,Single,Low,Non-Automatic,36 Months,Y,N,Late
20808,M,22,Single,Medium,Automatic,12 Months,Y,N,Early
20810,F,31,Single,Low,Non-Automatic,12 Months,Y,Y,Very Early
20814,M,52,Married,Low,Non-Automatic,12 Months,N,Y,Very Early
20816,M,64,Single,PrePaid,Non-Automatic,No Contract,N,Y,Late
20830,M,35,Single,PrePaid,Non-Automatic,No Contract,Y,N,Early
20834,M,34,Single,Heavy,Non-Automatic,36 Months,N,N,Early
20843,M,33,Single,Medium,Automatic,36 Months,Y,N,Early
20852,F,45,Single,Heavy,Automatic,12 Months,Y,Y,Early
20882,F,48,Married,Medium,Non-Automatic,12 Months,Y,N,Late
20887,M,44,Married,Heavy,Non-Automatic,36 Months,Y,Y,Early
20893,F,59,Single,Medium,Automatic,12 Months,N,Y,Late
20894,F,55,Single,Heavy,Non-Automatic,36 Months,N,N,Early
20901,F,22,Single,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
20932,F,50,Single,Low,Non-Automatic,12 Months,N,Y,Early
20937,M,41,Single,Medium,Non-Automatic,No Contract,N,Y,Early
20948,F,56,Single,Medium,Non-Automatic,24 months,N,Y,Early
20950,M,21,Single,PrePaid,Non-Automatic,No Contract,N,N,Early
20958,M,34,Married,Low,Automatic,24 months,N,Y,Very Early
20972,M,49,Single,Low,Automatic,No Contract,Y,Y,Late
20974,F,54,Single,Low,Automatic,24 months,N,N,Late
20978,F,49,Single,Low,Non-Automatic,12 Months,Y,N,Late
20979,M,52,Married,Medium,Automatic,No Contract,N,Y,Late
20991,F,30,Single,Heavy,Automatic,36 Months,Y,Y,Early
21008,F,22,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Very Late
21010,F,47,Single,Heavy,Automatic,24 months,N,Y,Very Early
21014,F,60,Married,Medium,Automatic,24 months,Y,N,Very Early
21020,M,24,Married,Heavy,Non-Automatic,No Contract,Y,Y,Very Early
21025,F,41,Married,Heavy,Non-Automatic,24 months,Y,N,Late
21031,M,46,Married,Heavy,Non-Automatic,36 Months,N,N,Very Early
21044,M,42,Single,Heavy,Non-Automatic,12 Months,Y,N,Late
21045,F,28,Single,Medium,Automatic,36 Months,Y,Y,Early
21058,F,55,Married,Medium,Non-Automatic,12 Months,N,N,Late
21060,M,52,Single,Heavy,Automatic,12 Months,Y,Y,Very Early
21061,M,37,Single,Medium,Automatic,36 Months,Y,Y,Early
21064,F,23,Single,Heavy,Automatic,No Contract,Y,N,Early
21066,M,30,Married,Medium,Non-Automatic,No Contract,N,Y,Very Late
21077,M,41,Single,Medium,Automatic,36 Months,Y,N,Very Late
21088,F,61,Single,Medium,Automatic,36 Months,N,Y,Early
21097,F,64,Married,Medium,Automatic,36 Months,Y,N,Very Late
21101,F,49,Single,Low,Automatic,12 Months,Y,Y,Very Late
21102,F,62,Single,Low,Automatic,12 Months,Y,Y,Very Early
21103,F,35,Single,Heavy,Non-Automatic,No Contract,N,Y,Late
21122,M,52,Single,Medium,Non-Automatic,24 months,Y,Y,Early
21124,F,47,Married,Heavy,Non-Automatic,No Contract,Y,N,Early
21125,M,51,Single,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
21128,F,34,Married,Medium,Automatic,12 Months,N,N,Very Early
21186,M,37,Single,Medium,Non-Automatic,No Contract,Y,Y,Very Late
21194,F,40,Single,Medium,Non-Automatic,24 months,N,Y,Early
21197,F,21,Single,PrePaid,Non-Automatic,No Contract,Y,N,Late
21201,M,56,Married,Medium,Non-Automatic,No Contract,N,N,Early
21205,M,33,Married,Heavy,Automatic,36 Months,N,N,Very Early
21209,F,18,Married,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
21219,M,56,Single,Heavy,Non-Automatic,12 Months,N,N,Very Late
21227,M,37,Married,Heavy,Automatic,No Contract,N,Y,Early
21229,M,18,Single,Heavy,Non-Automatic,No Contract,N,Y,Very Early
21234,F,39,Single,PrePaid,Non-Automatic,No Contract,Y,N,Late
21235,M,55,Single,Heavy,Automatic,24 months,Y,Y,Late
21239,F,49,Single,Medium,Non-Automatic,36 Months,N,Y,Very Early
21244,M,25,Married,Heavy,Automatic,36 Months,N,N,Early
21249,F,19,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Very Late
21258,F,60,Single,Heavy,Automatic,24 months,Y,N,Very Early
21261,M,59,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Very Early
21269,F,28,Married,PrePaid,Non-Automatic,No Contract,Y,N,Late
21275,F,24,Single,Medium,Automatic,12 Months,Y,Y,Very Early
21283,M,22,Married,PrePaid,Non-Automatic,No Contract,Y,N,Early
21289,F,34,Married,Medium,Non-Automatic,24 months,N,Y,Very Early
21301,F,64,Single,Heavy,Non-Automatic,36 Months,N,Y,Very Early
21317,M,38,Single,Heavy,Non-Automatic,No Contract,N,N,Very Early
21320,F,59,Married,Medium,Automatic,36 Months,N,Y,Early
21325,M,52,Single,PrePaid,Non-Automatic,No Contract,N,N,Very Early
21329,M,58,Single,Low,Automatic,12 Months,N,Y,Early
21340,F,42,Single,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
21360,F,33,Married,Heavy,Non-Automatic,No Contract,N,N,Late
21362,M,60,Married,Low,Automatic,36 Months,Y,Y,Late
21385,M,19,Married,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
21407,F,37,Married,Low,Automatic,24 months,N,Y,Early
21420,F,30,Single,Low,Non-Automatic,12 Months,N,N,Very Early
21422,F,35,Single,Heavy,Non-Automatic,24 months,N,N,Very Early
21424,M,26,Married,Medium,Non-Automatic,12 Months,N,N,Very Early
21446,M,64,Single,PrePaid,Non-Automatic,No Contract,N,Y,Very Early
21453,F,49,Married,Medium,Automatic,No Contract,Y,Y,Late
21455,F,30,Married,Heavy,Non-Automatic,12 Months,N,Y,Very Early
21456,F,47,Married,PrePaid,Non-Automatic,No Contract,Y,Y,Late
21480,M,48,Single,Low,Non-Automatic,No Contract,N,Y,Very Late
21484,F,60,Married,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
21495,F,27,Married,Low,Non-Automatic,36 Months,N,N,Very Late
21505,M,22,Single,Low,Non-Automatic,12 Months,N,Y,Very Early
21508,F,36,Single,Heavy,Automatic,12 Months,N,Y,Early
21525,M,46,Single,PrePaid,Non-Automatic,No Contract,N,Y,Late
21530,F,63,Married,Low,Non-Automatic,No Contract,Y,N,Very Late
21531,M,59,Married,Low,Automatic,24 months,N,N,Very Late
21534,F,30,Married,Heavy,Non-Automatic,24 months,N,N,Very Early
21535,M,61,Single,Medium,Non-Automatic,No Contract,N,N,Early
21537,F,27,Single,Low,Automatic,12 Months,Y,Y,Very Early
21545,F,25,Single,Low,Non-Automatic,24 months,Y,Y,Very Early
21561,M,53,Married,Low,Non-Automatic,24 months,N,N,Late
21563,M,55,Single,PrePaid,Non-Automatic,No Contract,Y,N,Early
21580,F,48,Single,Low,Non-Automatic,No Contract,Y,N,Late
21589,M,42,Married,Low,Automatic,No Contract,Y,Y,Early
21604,M,50,Married,Heavy,Automatic,12 Months,N,N,Very Late
21608,M,18,Single,PrePaid,Non-Automatic,No Contract,N,Y,Very Early
21616,M,63,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Very Early
21617,F,48,Single,Heavy,Non-Automatic,12 Months,Y,Y,Very Late
21638,F,48,Married,Low,Automatic,12 Months,N,Y,Early
21646,F,42,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Late
21653,F,37,Single,Low,Non-Automatic,12 Months,Y,N,Very Early
21685,M,56,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Late
21696,F,57,Married,Medium,Automatic,36 Months,Y,N,Very Late
21699,F,48,Single,PrePaid,Non-Automatic,No Contract,N,N,Very Early
21711,F,64,Single,Low,Automatic,No Contract,Y,N,Very Late
21714,F,58,Married,Heavy,Automatic,24 months,N,N,Very Early
21718,F,53,Married,Heavy,Non-Automatic,12 Months,N,Y,Very Early
21722,F,39,Single,Heavy,Automatic,No Contract,Y,N,Very Late
21723,F,48,Married,PrePaid,Non-Automatic,No Contract,N,N,Late
21724,M,21,Married,PrePaid,Non-Automatic,No Contract,N,N,Early
21725,M,41,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Very Early
21727,F,29,Married,Heavy,Automatic,36 Months,N,Y,Very Early
21732,M,51,Single,Medium,Automatic,36 Months,N,N,Late
21737,M,40,Single,Medium,Automatic,36 Months,N,N,Very Late
21749,M,60,Single,Medium,Non-Automatic,No Contract,N,Y,Very Late
21752,F,46,Single,PrePaid,Non-Automatic,No Contract,N,N,Very Late
21765,F,45,Single,Low,Non-Automatic,No Contract,N,N,Very Early
21767,F,27,Married,Heavy,Automatic,36 Months,N,Y,Late
21768,M,30,Single,Low,Automatic,24 months,N,N,Late
21778,F,51,Single,Low,Automatic,24 months,Y,N,Late
21798,M,43,Married,PrePaid,Non-Automatic,No Contract,Y,N,Early
21801,M,30,Married,PrePaid,Non-Automatic,No Contract,Y,Y,Late
21807,F,52,Married,Low,Automatic,No Contract,N,N,Very Early
21808,F,45,Single,Low,Automatic,36 Months,Y,N,Early
21816,F,20,Married,Medium,Automatic,24 months,Y,N,Very Late
21820,F,47,Single,Medium,Automatic,No Contract,Y,Y,Very Late
21829,M,55,Single,PrePaid,Non-Automatic,No Contract,Y,N,Late
21830,F,36,Married,Low,Non-Automatic,36 Months,N,N,Early
21836,F,48,Married,Heavy,Non-Automatic,36 Months,Y,N,Early
21837,M,51,Married,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
21838,M,35,Single,Medium,Automatic,24 months,Y,N,Very Late
21849,M,39,Married,Low,Automatic,24 months,Y,N,Late
21853,F,40,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Early
21865,F,22,Single,Heavy,Non-Automatic,No Contract,Y,Y,Late
21870,F,39,Married,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
21875,M,22,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Very Late
21878,F,38,Married,PrePaid,Non-Automatic,No Contract,Y,Y,Very Early
21883,M,26,Single,PrePaid,Non-Automatic,No Contract,N,N,Very Late
21890,M,48,Single,Low,Non-Automatic,12 Months,N,N,Late
21898,F,44,Married,Low,Non-Automatic,24 months,N,Y,Early
21920,M,46,Single,Low,Non-Automatic,No Contract,Y,N,Late
21921,F,35,Married,Medium,Automatic,12 Months,N,Y,Very Early
21934,M,24,Single,Medium,Non-Automatic,36 Months,Y,N,Early
21937,F,20,Married,Heavy,Automatic,12 Months,N,Y,Very Early
21939,M,50,Single,Low,Non-Automatic,No Contract,Y,N,Very Late
21944,F,53,Married,PrePaid,Non-Automatic,No Contract,N,N,Early
21957,M,44,Single,Heavy,Automatic,24 months,Y,Y,Early
21962,M,27,Married,Low,Automatic,24 months,Y,N,Very Late
21965,M,30,Single,Low,Automatic,36 Months,Y,Y,Very Late
21967,M,38,Married,Medium,Automatic,36 Months,N,Y,Early
21973,M,48,Married,Heavy,Automatic,12 Months,Y,Y,Late
21974,M,43,Married,PrePaid,Non-Automatic,No Contract,Y,Y,Early
21992,F,28,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Late
21996,M,20,Single,Low,Automatic,No Contract,Y,Y,Late
21997,F,24,Married,Medium,Automatic,12 Months,Y,N,Very Late
21998,M,45,Married,Low,Automatic,12 Months,N,Y,Early
22005,M,53,Single,PrePaid,Non-Automatic,No Contract,N,Y,Late
22014,F,51,Married,Low,Non-Automatic,36 Months,N,Y,Late
22027,F,20,Married,Medium,Non-Automatic,12 Months,N,N,Very Early
22031,F,19,Married,Heavy,Automatic,36 Months,N,N,Very Late
22038,M,36,Married,Heavy,Non-Automatic,12 Months,N,Y,Early
22039,M,40,Single,Medium,Automatic,24 months,N,Y,Early
22041,M,62,Married,PrePaid,Non-Automatic,No Contract,Y,Y,Late
22047,M,26,Single,Low,Automatic,24 months,N,Y,Very Early
22049,M,26,Single,Medium,Non-Automatic,No Contract,Y,N,Very Late
22060,M,64,Single,Medium,Non-Automatic,24 months,Y,N,Early
22064,M,58,Married,Low,Automatic,36 Months,N,N,Very Late
22067,M,61,Married,PrePaid,Non-Automatic,No Contract,Y,Y,Very Late
22068,M,38,Married,Low,Automatic,24 months,N,Y,Early
22069,M,21,Single,Medium,Non-Automatic,24 months,N,N,Early
22072,M,42,Single,Medium,Non-Automatic,12 Months,Y,N,Early
22075,F,48,Married,Medium,Automatic,36 Months,N,Y,Very Late
22085,M,43,Single,Heavy,Non-Automatic,12 Months,N,N,Late
22095,F,47,Married,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
22105,M,33,Single,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
22119,F,42,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Early
22125,M,51,Married,Medium,Automatic,No Contract,Y,N,Late
22126,M,44,Single,Heavy,Non-Automatic,12 Months,N,N,Late
22136,F,24,Married,Low,Non-Automatic,No Contract,N,Y,Late
22156,F,59,Married,Heavy,Non-Automatic,12 Months,Y,N,Very Late
22160,M,20,Married,Medium,Non-Automatic,12 Months,N,Y,Very Early
22162,M,34,Married,Heavy,Automatic,36 Months,N,N,Late
22173,M,46,Single,Medium,Automatic,36 Months,N,Y,Very Early
22185,M,59,Single,PrePaid,Non-Automatic,No Contract,N,Y,Early
22187,M,51,Single,Low,Automatic,12 Months,N,Y,Very Late
22209,M,23,Married,Heavy,Non-Automatic,No Contract,N,Y,Late
22215,F,42,Single,PrePaid,Non-Automatic,No Contract,N,N,Very Late
22220,M,52,Single,Heavy,Non-Automatic,12 Months,N,Y,Early
22225,M,42,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Early
22229,F,61,Single,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
22238,M,19,Married,Low,Automatic,24 months,Y,Y,Very Early
22250,M,33,Married,Medium,Automatic,12 Months,Y,Y,Very Early
22258,M,21,Married,Heavy,Non-Automatic,12 Months,N,N,Very Late
22264,M,36,Married,PrePaid,Non-Automatic,No Contract,N,N,Early
22266,M,47,Married,Medium,Non-Automatic,No Contract,Y,N,Very Early
22268,M,21,Married,Heavy,Automatic,24 months,N,Y,Very Early
22272,F,20,Single,Medium,Non-Automatic,24 months,N,Y,Very Early
22285,M,58,Married,Heavy,Automatic,12 Months,N,Y,Late
22292,M,56,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Late
22297,M,41,Single,Medium,Non-Automatic,36 Months,Y,Y,Early
22298,F,57,Married,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
22300,M,50,Married,PrePaid,Non-Automatic,No Contract,N,N,Late
22303,F,39,Single,PrePaid,Non-Automatic,No Contract,Y,N,Late
22309,M,29,Single,Medium,Automatic,No Contract,N,Y,Late
22319,F,32,Single,PrePaid,Non-Automatic,No Contract,N,N,Very Late
22322,M,53,Single,PrePaid,Non-Automatic,No Contract,N,Y,Late
22325,F,44,Married,Medium,Automatic,24 months,Y,Y,Early
22327,F,43,Single,Medium,Non-Automatic,No Contract,Y,N,Very Late
22330,F,21,Married,Heavy,Automatic,24 months,N,Y,Very Early
22331,M,21,Married,Low,Non-Automatic,No Contract,Y,N,Very Late
22334,F,59,Single,Low,Non-Automatic,36 Months,N,N,Very Late
22336,M,52,Single,Heavy,Non-Automatic,24 months,Y,N,Late
22370,F,58,Single,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
22391,M,18,Single,Medium,Non-Automatic,12 Months,Y,N,Very Early
22408,M,24,Married,Heavy,Automatic,36 Months,Y,Y,Early
22411,F,58,Married,Medium,Non-Automatic,No Contract,N,N,Late
22412,M,63,Single,Medium,Automatic,24 months,Y,Y,Very Early
22416,M,18,Married,Low,Non-Automatic,12 Months,N,N,Very Early
22428,F,21,Married,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
22430,M,53,Single,PrePaid,Non-Automatic,No Contract,Y,N,Early
22435,F,20,Single,Heavy,Automatic,12 Months,Y,N,Late
22442,F,50,Single,Low,Non-Automatic,12 Months,Y,N,Late
22447,M,63,Single,Medium,Non-Automatic,24 months,N,N,Very Late
22470,F,24,Single,PrePaid,Non-Automatic,No Contract,N,N,Late
22479,M,54,Single,Heavy,Non-Automatic,12 Months,Y,N,Very Early
22482,F,53,Single,Medium,Automatic,36 Months,Y,N,Late
22518,F,60,Married,Low,Automatic,24 months,N,Y,Very Late
22536,M,27,Married,Low,Non-Automatic,36 Months,Y,N,Early
22558,F,59,Married,Medium,Automatic,24 months,N,Y,Very Late
22581,M,31,Married,Low,Non-Automatic,No Contract,Y,N,Late
22604,M,23,Single,Low,Non-Automatic,36 Months,N,Y,Very Late
22618,F,43,Married,Low,Automatic,24 months,Y,Y,Early
22627,F,64,Single,Low,Non-Automatic,36 Months,N,Y,Early
22637,M,21,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Early
22657,M,20,Married,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
22664,M,23,Married,Medium,Automatic,12 Months,Y,Y,Very Early
22665,F,36,Single,Heavy,Automatic,12 Months,N,N,Very Late
22666,M,40,Single,PrePaid,Non-Automatic,No Contract,N,Y,Late
22685,M,28,Married,Low,Automatic,12 Months,Y,Y,Very Early
22689,F,59,Single,Low,Automatic,12 Months,N,N,Very Late
22696,M,35,Married,PrePaid,Non-Automatic,No Contract,Y,Y,Very Early
22700,M,60,Married,Heavy,Automatic,No Contract,N,N,Very Early
22713,M,20,Single,Low,Non-Automatic,12 Months,N,Y,Very Early
22723,F,49,Married,Medium,Non-Automatic,12 Months,N,N,Late
22735,M,54,Single,Medium,Automatic,No Contract,N,N,Very Late
22737,M,41,Single,Low,Automatic,36 Months,Y,Y,Early
22743,F,47,Single,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
22744,M,43,Single,Low,Non-Automatic,36 Months,Y,Y,Early
22747,F,61,Married,PrePaid,Non-Automatic,No Contract,N,Y,Late
22752,F,30,Married,Low,Non-Automatic,12 Months,Y,N,Late
22753,F,64,Single,Heavy,Automatic,36 Months,Y,N,Very Late
22762,M,35,Married,Low,Non-Automatic,36 Months,Y,N,Very Late
22790,F,32,Married,Medium,Automatic,24 months,Y,Y,Very Early
22803,M,36,Single,PrePaid,Non-Automatic,No Contract,N,Y,Very Early
22810,F,27,Married,Low,Automatic,No Contract,Y,Y,Very Late
22820,M,54,Married,Low,Automatic,No Contract,N,N,Late
22826,F,21,Married,Low,Non-Automatic,12 Months,Y,N,Late
22830,M,43,Single,Low,Automatic,36 Months,Y,Y,Early
22834,F,44,Single,Medium,Automatic,No Contract,N,Y,Very Early
22847,F,49,Single,Medium,Automatic,12 Months,Y,N,Late
22852,F,46,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Very Early
22868,F,47,Single,Heavy,Automatic,24 months,Y,Y,Very Early
22880,F,42,Married,Medium,Automatic,36 Months,N,N,Very Late
22909,M,56,Single,Medium,Automatic,24 months,N,N,Late
22917,F,26,Married,PrePaid,Non-Automatic,No Contract,N,N,Very Late
22931,F,31,Married,Low,Non-Automatic,12 Months,Y,Y,Very Early
22933,F,54,Single,Low,Non-Automatic,24 months,Y,N,Late
22937,F,34,Married,PrePaid,Non-Automatic,No Contract,Y,N,Very Late
22942,F,37,Single,PrePaid,Non-Automatic,No Contract,N,N,Late
22947,F,62,Single,PrePaid,Non-Automatic,No Contract,N,N,Very Late
22951,F,38,Married,Medium,Automatic,24 months,N,N,Late
22956,M,53,Single,PrePaid,Non-Automatic,No Contract,N,N,Very Late
22962,M,59,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Late
22980,M,56,Married,Heavy,Non-Automatic,36 Months,N,Y,Early
23012,M,27,Single,Heavy,Automatic,No Contract,Y,N,Late
23015,M,59,Single,Heavy,Non-Automatic,24 months,N,Y,Early
23031,F,44,Single,PrePaid,Non-Automatic,No Contract,N,Y,Early
23052,M,61,Single,Heavy,Automatic,12 Months,Y,Y,Late
23055,M,32,Married,Medium,Automatic,24 months,N,Y,Very Early
23103,M,26,Single,Low,Automatic,No Contract,N,Y,Very Late
23126,F,45,Married,Heavy,Automatic,No Contract,Y,Y,Very Early
23149,F,32,Married,Medium,Automatic,12 Months,Y,Y,Very Early
23150,F,47,Single,Medium,Non-Automatic,36 Months,N,N,Late
23158,F,27,Married,Medium,Automatic,36 Months,N,Y,Early
23159,F,63,Married,Medium,Automatic,24 months,N,Y,Very Early
23160,F,42,Single,PrePaid,Non-Automatic,No Contract,Y,Y,Early
23169,M,33,Single,Heavy,Automatic,12 Months,N,N,Early
23172,M,63,Married,PrePaid,Non-Automatic,No Contract,N,Y,Very Late
23174,M,23,Married,Low,Non-Automatic,No Contract,N,Y,Late
23176,F,18,Single,Medium,Automatic,24 months,Y,Y,Very Early
23180,F,51,Married,Heavy,Non-Automatic,36 Months,N,N,Very Early
23181,F,21,Single,Medium,Automatic,36 Months,Y,Y,Late
23182,F,25,Single,PrePaid,Non-Automatic,No Contract,N,N,Late
23183,F,62,Single,Heavy,Automatic,No Contract,Y,N,Very Late
23199,F,18,Married,Medium,Non-Automatic,12 Months,N,Y,Very Early
23205,F,24,Married,Medium,Non-Automatic,12 Months,N,N,Late
23219,M,36,Married,Medium,Non-Automatic,24 months,Y,Y,Early
23224,M,34,Married,PrePaid,Non-Automatic,No Contract,Y,Y,Early
23226,F,47,Married,Medium,Non-Automatic,12 Months,Y,Y,Late
23227,F,26,Married,Low,Automatic,12 Months,Y,N,Very Early
23231,F,27,Single,Heavy,Automatic,No Contract,N,N,Early
